id,isDefault
858728,0.5
858729,0.5
858730,0.5
858731,0.5
858732,0.5
858733,0.5
858734,0.5
858735,0.5
858736,0.5
858737,0.5
858738,0.5
858739,0.5
858740,0.5
858741,0.5
858742,0.5
858743,0.5
858744,0.5
858745,0.5
858746,0.5
858747,0.5
858748,0.5
858749,0.5
858750,0.5
858751,0.5
858752,0.5
858753,0.5
858754,0.5
858755,0.5
858756,0.5
858757,0.5
858758,0.5
858759,0.5
858760,0.5
858761,0.5
858762,0.5
858763,0.5
858764,0.5
858765,0.5
858766,0.5
858767,0.5
858768,0.5
858769,0.5
858770,0.5
858771,0.5
858772,0.5
858773,0.5
858774,0.5
858775,0.5
858776,0.5
858777,0.5
858778,0.5
858779,0.5
858780,0.5
858781,0.5
858782,0.5
858783,0.5
858784,0.5
858785,0.5
858786,0.5
858787,0.5
858788,0.5
858789,0.5
858790,0.5
858791,0.5
858792,0.5
858793,0.5
858794,0.5
858795,0.5
858796,0.5
858797,0.5
858798,0.5
858799,0.5
858800,0.5
858801,0.5
858802,0.5
858803,0.5
858804,0.5
858805,0.5
858806,0.5
858807,0.5
858808,0.5
858809,0.5
858810,0.5
858811,0.5
858812,0.5
858813,0.5
858814,0.5
858815,0.5
858816,0.5
858817,0.5
858818,0.5
858819,0.5
858820,0.5
858821,0.5
858822,0.5
858823,0.5
858824,0.5
858825,0.5
858826,0.5
858827,0.5
858828,0.5
858829,0.5
858830,0.5
858831,0.5
858832,0.5
858833,0.5
858834,0.5
858835,0.5
858836,0.5
858837,0.5
858838,0.5
858839,0.5
858840,0.5
858841,0.5
858842,0.5
858843,0.5
858844,0.5
858845,0.5
858846,0.5
858847,0.5
858848,0.5
858849,0.5
858850,0.5
858851,0.5
858852,0.5
858853,0.5
858854,0.5
858855,0.5
858856,0.5
858857,0.5
858858,0.5
858859,0.5
858860,0.5
858861,0.5
858862,0.5
858863,0.5
858864,0.5
858865,0.5
858866,0.5
858867,0.5
858868,0.5
858869,0.5
858870,0.5
858871,0.5
858872,0.5
858873,0.5
858874,0.5
858875,0.5
858876,0.5
858877,0.5
858878,0.5
858879,0.5
858880,0.5
858881,0.5
858882,0.5
858883,0.5
858884,0.5
858885,0.5
858886,0.5
858887,0.5
858888,0.5
858889,0.5
858890,0.5
858891,0.5
858892,0.5
858893,0.5
858894,0.5
858895,0.5
858896,0.5
858897,0.5
858898,0.5
858899,0.5
858900,0.5
858901,0.5
858902,0.5
858903,0.5
858904,0.5
858905,0.5
858906,0.5
858907,0.5
858908,0.5
858909,0.5
858910,0.5
858911,0.5
858912,0.5
858913,0.5
858914,0.5
858915,0.5
858916,0.5
858917,0.5
858918,0.5
858919,0.5
858920,0.5
858921,0.5
858922,0.5
858923,0.5
858924,0.5
858925,0.5
858926,0.5
858927,0.5
858928,0.5
858929,0.5
858930,0.5
858931,0.5
858932,0.5
858933,0.5
858934,0.5
858935,0.5
858936,0.5
858937,0.5
858938,0.5
858939,0.5
858940,0.5
858941,0.5
858942,0.5
858943,0.5
858944,0.5
858945,0.5
858946,0.5
858947,0.5
858948,0.5
858949,0.5
858950,0.5
858951,0.5
858952,0.5
858953,0.5
858954,0.5
858955,0.5
858956,0.5
858957,0.5
858958,0.5
858959,0.5
858960,0.5
858961,0.5
858962,0.5
858963,0.5
858964,0.5
858965,0.5
858966,0.5
858967,0.5
858968,0.5
858969,0.5
858970,0.5
858971,0.5
858972,0.5
858973,0.5
858974,0.5
858975,0.5
858976,0.5
858977,0.5
858978,0.5
858979,0.5
858980,0.5
858981,0.5
858982,0.5
858983,0.5
858984,0.5
858985,0.5
858986,0.5
858987,0.5
858988,0.5
858989,0.5
858990,0.5
858991,0.5
858992,0.5
858993,0.5
858994,0.5
858995,0.5
858996,0.5
858997,0.5
858998,0.5
858999,0.5
859000,0.5
859001,0.5
859002,0.5
859003,0.5
859004,0.5
859005,0.5
859006,0.5
859007,0.5
859008,0.5
859009,0.5
859010,0.5
859011,0.5
859012,0.5
859013,0.5
859014,0.5
859015,0.5
859016,0.5
859017,0.5
859018,0.5
859019,0.5
859020,0.5
859021,0.5
859022,0.5
859023,0.5
859024,0.5
859025,0.5
859026,0.5
859027,0.5
859028,0.5
859029,0.5
859030,0.5
859031,0.5
859032,0.5
859033,0.5
859034,0.5
859035,0.5
859036,0.5
859037,0.5
859038,0.5
859039,0.5
859040,0.5
859041,0.5
859042,0.5
859043,0.5
859044,0.5
859045,0.5
859046,0.5
859047,0.5
859048,0.5
859049,0.5
859050,0.5
859051,0.5
859052,0.5
859053,0.5
859054,0.5
859055,0.5
859056,0.5
859057,0.5
859058,0.5
859059,0.5
859060,0.5
859061,0.5
859062,0.5
859063,0.5
859064,0.5
859065,0.5
859066,0.5
859067,0.5
859068,0.5
859069,0.5
859070,0.5
859071,0.5
859072,0.5
859073,0.5
859074,0.5
859075,0.5
859076,0.5
859077,0.5
859078,0.5
859079,0.5
859080,0.5
859081,0.5
859082,0.5
859083,0.5
859084,0.5
859085,0.5
859086,0.5
859087,0.5
859088,0.5
859089,0.5
859090,0.5
859091,0.5
859092,0.5
859093,0.5
859094,0.5
859095,0.5
859096,0.5
859097,0.5
859098,0.5
859099,0.5
859100,0.5
859101,0.5
859102,0.5
859103,0.5
859104,0.5
859105,0.5
859106,0.5
859107,0.5
859108,0.5
859109,0.5
859110,0.5
859111,0.5
859112,0.5
859113,0.5
859114,0.5
859115,0.5
859116,0.5
859117,0.5
859118,0.5
859119,0.5
859120,0.5
859121,0.5
859122,0.5
859123,0.5
859124,0.5
859125,0.5
859126,0.5
859127,0.5
859128,0.5
859129,0.5
859130,0.5
859131,0.5
859132,0.5
859133,0.5
859134,0.5
859135,0.5
859136,0.5
859137,0.5
859138,0.5
859139,0.5
859140,0.5
859141,0.5
859142,0.5
859143,0.5
859144,0.5
859145,0.5
859146,0.5
859147,0.5
859148,0.5
859149,0.5
859150,0.5
859151,0.5
859152,0.5
859153,0.5
859154,0.5
859155,0.5
859156,0.5
859157,0.5
859158,0.5
859159,0.5
859160,0.5
859161,0.5
859162,0.5
859163,0.5
859164,0.5
859165,0.5
859166,0.5
859167,0.5
859168,0.5
859169,0.5
859170,0.5
859171,0.5
859172,0.5
859173,0.5
859174,0.5
859175,0.5
859176,0.5
859177,0.5
859178,0.5
859179,0.5
859180,0.5
859181,0.5
859182,0.5
859183,0.5
859184,0.5
859185,0.5
859186,0.5
859187,0.5
859188,0.5
859189,0.5
859190,0.5
859191,0.5
859192,0.5
859193,0.5
859194,0.5
859195,0.5
859196,0.5
859197,0.5
859198,0.5
859199,0.5
859200,0.5
859201,0.5
859202,0.5
859203,0.5
859204,0.5
859205,0.5
859206,0.5
859207,0.5
859208,0.5
859209,0.5
859210,0.5
859211,0.5
859212,0.5
859213,0.5
859214,0.5
859215,0.5
859216,0.5
859217,0.5
859218,0.5
859219,0.5
859220,0.5
859221,0.5
859222,0.5
859223,0.5
859224,0.5
859225,0.5
859226,0.5
859227,0.5
859228,0.5
859229,0.5
859230,0.5
859231,0.5
859232,0.5
859233,0.5
859234,0.5
859235,0.5
859236,0.5
859237,0.5
859238,0.5
859239,0.5
859240,0.5
859241,0.5
859242,0.5
859243,0.5
859244,0.5
859245,0.5
859246,0.5
859247,0.5
859248,0.5
859249,0.5
859250,0.5
859251,0.5
859252,0.5
859253,0.5
859254,0.5
859255,0.5
859256,0.5
859257,0.5
859258,0.5
859259,0.5
859260,0.5
859261,0.5
859262,0.5
859263,0.5
859264,0.5
859265,0.5
859266,0.5
859267,0.5
859268,0.5
859269,0.5
859270,0.5
859271,0.5
859272,0.5
859273,0.5
859274,0.5
859275,0.5
859276,0.5
859277,0.5
859278,0.5
859279,0.5
859280,0.5
859281,0.5
859282,0.5
859283,0.5
859284,0.5
859285,0.5
859286,0.5
859287,0.5
859288,0.5
859289,0.5
859290,0.5
859291,0.5
859292,0.5
859293,0.5
859294,0.5
859295,0.5
859296,0.5
859297,0.5
859298,0.5
859299,0.5
859300,0.5
859301,0.5
859302,0.5
859303,0.5
859304,0.5
859305,0.5
859306,0.5
859307,0.5
859308,0.5
859309,0.5
859310,0.5
859311,0.5
859312,0.5
859313,0.5
859314,0.5
859315,0.5
859316,0.5
859317,0.5
859318,0.5
859319,0.5
859320,0.5
859321,0.5
859322,0.5
859323,0.5
859324,0.5
859325,0.5
859326,0.5
859327,0.5
859328,0.5
859329,0.5
859330,0.5
859331,0.5
859332,0.5
859333,0.5
859334,0.5
859335,0.5
859336,0.5
859337,0.5
859338,0.5
859339,0.5
859340,0.5
859341,0.5
859342,0.5
859343,0.5
859344,0.5
859345,0.5
859346,0.5
859347,0.5
859348,0.5
859349,0.5
859350,0.5
859351,0.5
859352,0.5
859353,0.5
859354,0.5
859355,0.5
859356,0.5
859357,0.5
859358,0.5
859359,0.5
859360,0.5
859361,0.5
859362,0.5
859363,0.5
859364,0.5
859365,0.5
859366,0.5
859367,0.5
859368,0.5
859369,0.5
859370,0.5
859371,0.5
859372,0.5
859373,0.5
859374,0.5
859375,0.5
859376,0.5
859377,0.5
859378,0.5
859379,0.5
859380,0.5
859381,0.5
859382,0.5
859383,0.5
859384,0.5
859385,0.5
859386,0.5
859387,0.5
859388,0.5
859389,0.5
859390,0.5
859391,0.5
859392,0.5
859393,0.5
859394,0.5
859395,0.5
859396,0.5
859397,0.5
859398,0.5
859399,0.5
859400,0.5
859401,0.5
859402,0.5
859403,0.5
859404,0.5
859405,0.5
859406,0.5
859407,0.5
859408,0.5
859409,0.5
859410,0.5
859411,0.5
859412,0.5
859413,0.5
859414,0.5
859415,0.5
859416,0.5
859417,0.5
859418,0.5
859419,0.5
859420,0.5
859421,0.5
859422,0.5
859423,0.5
859424,0.5
859425,0.5
859426,0.5
859427,0.5
859428,0.5
859429,0.5
859430,0.5
859431,0.5
859432,0.5
859433,0.5
859434,0.5
859435,0.5
859436,0.5
859437,0.5
859438,0.5
859439,0.5
859440,0.5
859441,0.5
859442,0.5
859443,0.5
859444,0.5
859445,0.5
859446,0.5
859447,0.5
859448,0.5
859449,0.5
859450,0.5
859451,0.5
859452,0.5
859453,0.5
859454,0.5
859455,0.5
859456,0.5
859457,0.5
859458,0.5
859459,0.5
859460,0.5
859461,0.5
859462,0.5
859463,0.5
859464,0.5
859465,0.5
859466,0.5
859467,0.5
859468,0.5
859469,0.5
859470,0.5
859471,0.5
859472,0.5
859473,0.5
859474,0.5
859475,0.5
859476,0.5
859477,0.5
859478,0.5
859479,0.5
859480,0.5
859481,0.5
859482,0.5
859483,0.5
859484,0.5
859485,0.5
859486,0.5
859487,0.5
859488,0.5
859489,0.5
859490,0.5
859491,0.5
859492,0.5
859493,0.5
859494,0.5
859495,0.5
859496,0.5
859497,0.5
859498,0.5
859499,0.5
859500,0.5
859501,0.5
859502,0.5
859503,0.5
859504,0.5
859505,0.5
859506,0.5
859507,0.5
859508,0.5
859509,0.5
859510,0.5
859511,0.5
859512,0.5
859513,0.5
859514,0.5
859515,0.5
859516,0.5
859517,0.5
859518,0.5
859519,0.5
859520,0.5
859521,0.5
859522,0.5
859523,0.5
859524,0.5
859525,0.5
859526,0.5
859527,0.5
859528,0.5
859529,0.5
859530,0.5
859531,0.5
859532,0.5
859533,0.5
859534,0.5
859535,0.5
859536,0.5
859537,0.5
859538,0.5
859539,0.5
859540,0.5
859541,0.5
859542,0.5
859543,0.5
859544,0.5
859545,0.5
859546,0.5
859547,0.5
859548,0.5
859549,0.5
859550,0.5
859551,0.5
859552,0.5
859553,0.5
859554,0.5
859555,0.5
859556,0.5
859557,0.5
859558,0.5
859559,0.5
859560,0.5
859561,0.5
859562,0.5
859563,0.5
859564,0.5
859565,0.5
859566,0.5
859567,0.5
859568,0.5
859569,0.5
859570,0.5
859571,0.5
859572,0.5
859573,0.5
859574,0.5
859575,0.5
859576,0.5
859577,0.5
859578,0.5
859579,0.5
859580,0.5
859581,0.5
859582,0.5
859583,0.5
859584,0.5
859585,0.5
859586,0.5
859587,0.5
859588,0.5
859589,0.5
859590,0.5
859591,0.5
859592,0.5
859593,0.5
859594,0.5
859595,0.5
859596,0.5
859597,0.5
859598,0.5
859599,0.5
859600,0.5
859601,0.5
859602,0.5
859603,0.5
859604,0.5
859605,0.5
859606,0.5
859607,0.5
859608,0.5
859609,0.5
859610,0.5
859611,0.5
859612,0.5
859613,0.5
859614,0.5
859615,0.5
859616,0.5
859617,0.5
859618,0.5
859619,0.5
859620,0.5
859621,0.5
859622,0.5
859623,0.5
859624,0.5
859625,0.5
859626,0.5
859627,0.5
859628,0.5
859629,0.5
859630,0.5
859631,0.5
859632,0.5
859633,0.5
859634,0.5
859635,0.5
859636,0.5
859637,0.5
859638,0.5
859639,0.5
859640,0.5
859641,0.5
859642,0.5
859643,0.5
859644,0.5
859645,0.5
859646,0.5
859647,0.5
859648,0.5
859649,0.5
859650,0.5
859651,0.5
859652,0.5
859653,0.5
859654,0.5
859655,0.5
859656,0.5
859657,0.5
859658,0.5
859659,0.5
859660,0.5
859661,0.5
859662,0.5
859663,0.5
859664,0.5
859665,0.5
859666,0.5
859667,0.5
859668,0.5
859669,0.5
859670,0.5
859671,0.5
859672,0.5
859673,0.5
859674,0.5
859675,0.5
859676,0.5
859677,0.5
859678,0.5
859679,0.5
859680,0.5
859681,0.5
859682,0.5
859683,0.5
859684,0.5
859685,0.5
859686,0.5
859687,0.5
859688,0.5
859689,0.5
859690,0.5
859691,0.5
859692,0.5
859693,0.5
859694,0.5
859695,0.5
859696,0.5
859697,0.5
859698,0.5
859699,0.5
859700,0.5
859701,0.5
859702,0.5
859703,0.5
859704,0.5
859705,0.5
859706,0.5
859707,0.5
859708,0.5
859709,0.5
859710,0.5
859711,0.5
859712,0.5
859713,0.5
859714,0.5
859715,0.5
859716,0.5
859717,0.5
859718,0.5
859719,0.5
859720,0.5
859721,0.5
859722,0.5
859723,0.5
859724,0.5
859725,0.5
859726,0.5
859727,0.5
859728,0.5
859729,0.5
859730,0.5
859731,0.5
859732,0.5
859733,0.5
859734,0.5
859735,0.5
859736,0.5
859737,0.5
859738,0.5
859739,0.5
859740,0.5
859741,0.5
859742,0.5
859743,0.5
859744,0.5
859745,0.5
859746,0.5
859747,0.5
859748,0.5
859749,0.5
859750,0.5
859751,0.5
859752,0.5
859753,0.5
859754,0.5
859755,0.5
859756,0.5
859757,0.5
859758,0.5
859759,0.5
859760,0.5
859761,0.5
859762,0.5
859763,0.5
859764,0.5
859765,0.5
859766,0.5
859767,0.5
859768,0.5
859769,0.5
859770,0.5
859771,0.5
859772,0.5
859773,0.5
859774,0.5
859775,0.5
859776,0.5
859777,0.5
859778,0.5
859779,0.5
859780,0.5
859781,0.5
859782,0.5
859783,0.5
859784,0.5
859785,0.5
859786,0.5
859787,0.5
859788,0.5
859789,0.5
859790,0.5
859791,0.5
859792,0.5
859793,0.5
859794,0.5
859795,0.5
859796,0.5
859797,0.5
859798,0.5
859799,0.5
859800,0.5
859801,0.5
859802,0.5
859803,0.5
859804,0.5
859805,0.5
859806,0.5
859807,0.5
859808,0.5
859809,0.5
859810,0.5
859811,0.5
859812,0.5
859813,0.5
859814,0.5
859815,0.5
859816,0.5
859817,0.5
859818,0.5
859819,0.5
859820,0.5
859821,0.5
859822,0.5
859823,0.5
859824,0.5
859825,0.5
859826,0.5
859827,0.5
859828,0.5
859829,0.5
859830,0.5
859831,0.5
859832,0.5
859833,0.5
859834,0.5
859835,0.5
859836,0.5
859837,0.5
859838,0.5
859839,0.5
859840,0.5
859841,0.5
859842,0.5
859843,0.5
859844,0.5
859845,0.5
859846,0.5
859847,0.5
859848,0.5
859849,0.5
859850,0.5
859851,0.5
859852,0.5
859853,0.5
859854,0.5
859855,0.5
859856,0.5
859857,0.5
859858,0.5
859859,0.5
859860,0.5
859861,0.5
859862,0.5
859863,0.5
859864,0.5
859865,0.5
859866,0.5
859867,0.5
859868,0.5
859869,0.5
859870,0.5
859871,0.5
859872,0.5
859873,0.5
859874,0.5
859875,0.5
859876,0.5
859877,0.5
859878,0.5
859879,0.5
859880,0.5
859881,0.5
859882,0.5
859883,0.5
859884,0.5
859885,0.5
859886,0.5
859887,0.5
859888,0.5
859889,0.5
859890,0.5
859891,0.5
859892,0.5
859893,0.5
859894,0.5
859895,0.5
859896,0.5
859897,0.5
859898,0.5
859899,0.5
859900,0.5
859901,0.5
859902,0.5
859903,0.5
859904,0.5
859905,0.5
859906,0.5
859907,0.5
859908,0.5
859909,0.5
859910,0.5
859911,0.5
859912,0.5
859913,0.5
859914,0.5
859915,0.5
859916,0.5
859917,0.5
859918,0.5
859919,0.5
859920,0.5
859921,0.5
859922,0.5
859923,0.5
859924,0.5
859925,0.5
859926,0.5
859927,0.5
859928,0.5
859929,0.5
859930,0.5
859931,0.5
859932,0.5
859933,0.5
859934,0.5
859935,0.5
859936,0.5
859937,0.5
859938,0.5
859939,0.5
859940,0.5
859941,0.5
859942,0.5
859943,0.5
859944,0.5
859945,0.5
859946,0.5
859947,0.5
859948,0.5
859949,0.5
859950,0.5
859951,0.5
859952,0.5
859953,0.5
859954,0.5
859955,0.5
859956,0.5
859957,0.5
859958,0.5
859959,0.5
859960,0.5
859961,0.5
859962,0.5
859963,0.5
859964,0.5
859965,0.5
859966,0.5
859967,0.5
859968,0.5
859969,0.5
859970,0.5
859971,0.5
859972,0.5
859973,0.5
859974,0.5
859975,0.5
859976,0.5
859977,0.5
859978,0.5
859979,0.5
859980,0.5
859981,0.5
859982,0.5
859983,0.5
859984,0.5
859985,0.5
859986,0.5
859987,0.5
859988,0.5
859989,0.5
859990,0.5
859991,0.5
859992,0.5
859993,0.5
859994,0.5
859995,0.5
859996,0.5
859997,0.5
859998,0.5
859999,0.5
860000,0.5
860001,0.5
860002,0.5
860003,0.5
860004,0.5
860005,0.5
860006,0.5
860007,0.5
860008,0.5
860009,0.5
860010,0.5
860011,0.5
860012,0.5
860013,0.5
860014,0.5
860015,0.5
860016,0.5
860017,0.5
860018,0.5
860019,0.5
860020,0.5
860021,0.5
860022,0.5
860023,0.5
860024,0.5
860025,0.5
860026,0.5
860027,0.5
860028,0.5
860029,0.5
860030,0.5
860031,0.5
860032,0.5
860033,0.5
860034,0.5
860035,0.5
860036,0.5
860037,0.5
860038,0.5
860039,0.5
860040,0.5
860041,0.5
860042,0.5
860043,0.5
860044,0.5
860045,0.5
860046,0.5
860047,0.5
860048,0.5
860049,0.5
860050,0.5
860051,0.5
860052,0.5
860053,0.5
860054,0.5
860055,0.5
860056,0.5
860057,0.5
860058,0.5
860059,0.5
860060,0.5
860061,0.5
860062,0.5
860063,0.5
860064,0.5
860065,0.5
860066,0.5
860067,0.5
860068,0.5
860069,0.5
860070,0.5
860071,0.5
860072,0.5
860073,0.5
860074,0.5
860075,0.5
860076,0.5
860077,0.5
860078,0.5
860079,0.5
860080,0.5
860081,0.5
860082,0.5
860083,0.5
860084,0.5
860085,0.5
860086,0.5
860087,0.5
860088,0.5
860089,0.5
860090,0.5
860091,0.5
860092,0.5
860093,0.5
860094,0.5
860095,0.5
860096,0.5
860097,0.5
860098,0.5
860099,0.5
860100,0.5
860101,0.5
860102,0.5
860103,0.5
860104,0.5
860105,0.5
860106,0.5
860107,0.5
860108,0.5
860109,0.5
860110,0.5
860111,0.5
860112,0.5
860113,0.5
860114,0.5
860115,0.5
860116,0.5
860117,0.5
860118,0.5
860119,0.5
860120,0.5
860121,0.5
860122,0.5
860123,0.5
860124,0.5
860125,0.5
860126,0.5
860127,0.5
860128,0.5
860129,0.5
860130,0.5
860131,0.5
860132,0.5
860133,0.5
860134,0.5
860135,0.5
860136,0.5
860137,0.5
860138,0.5
860139,0.5
860140,0.5
860141,0.5
860142,0.5
860143,0.5
860144,0.5
860145,0.5
860146,0.5
860147,0.5
860148,0.5
860149,0.5
860150,0.5
860151,0.5
860152,0.5
860153,0.5
860154,0.5
860155,0.5
860156,0.5
860157,0.5
860158,0.5
860159,0.5
860160,0.5
860161,0.5
860162,0.5
860163,0.5
860164,0.5
860165,0.5
860166,0.5
860167,0.5
860168,0.5
860169,0.5
860170,0.5
860171,0.5
860172,0.5
860173,0.5
860174,0.5
860175,0.5
860176,0.5
860177,0.5
860178,0.5
860179,0.5
860180,0.5
860181,0.5
860182,0.5
860183,0.5
860184,0.5
860185,0.5
860186,0.5
860187,0.5
860188,0.5
860189,0.5
860190,0.5
860191,0.5
860192,0.5
860193,0.5
860194,0.5
860195,0.5
860196,0.5
860197,0.5
860198,0.5
860199,0.5
860200,0.5
860201,0.5
860202,0.5
860203,0.5
860204,0.5
860205,0.5
860206,0.5
860207,0.5
860208,0.5
860209,0.5
860210,0.5
860211,0.5
860212,0.5
860213,0.5
860214,0.5
860215,0.5
860216,0.5
860217,0.5
860218,0.5
860219,0.5
860220,0.5
860221,0.5
860222,0.5
860223,0.5
860224,0.5
860225,0.5
860226,0.5
860227,0.5
860228,0.5
860229,0.5
860230,0.5
860231,0.5
860232,0.5
860233,0.5
860234,0.5
860235,0.5
860236,0.5
860237,0.5
860238,0.5
860239,0.5
860240,0.5
860241,0.5
860242,0.5
860243,0.5
860244,0.5
860245,0.5
860246,0.5
860247,0.5
860248,0.5
860249,0.5
860250,0.5
860251,0.5
860252,0.5
860253,0.5
860254,0.5
860255,0.5
860256,0.5
860257,0.5
860258,0.5
860259,0.5
860260,0.5
860261,0.5
860262,0.5
860263,0.5
860264,0.5
860265,0.5
860266,0.5
860267,0.5
860268,0.5
860269,0.5
860270,0.5
860271,0.5
860272,0.5
860273,0.5
860274,0.5
860275,0.5
860276,0.5
860277,0.5
860278,0.5
860279,0.5
860280,0.5
860281,0.5
860282,0.5
860283,0.5
860284,0.5
860285,0.5
860286,0.5
860287,0.5
860288,0.5
860289,0.5
860290,0.5
860291,0.5
860292,0.5
860293,0.5
860294,0.5
860295,0.5
860296,0.5
860297,0.5
860298,0.5
860299,0.5
860300,0.5
860301,0.5
860302,0.5
860303,0.5
860304,0.5
860305,0.5
860306,0.5
860307,0.5
860308,0.5
860309,0.5
860310,0.5
860311,0.5
860312,0.5
860313,0.5
860314,0.5
860315,0.5
860316,0.5
860317,0.5
860318,0.5
860319,0.5
860320,0.5
860321,0.5
860322,0.5
860323,0.5
860324,0.5
860325,0.5
860326,0.5
860327,0.5
860328,0.5
860329,0.5
860330,0.5
860331,0.5
860332,0.5
860333,0.5
860334,0.5
860335,0.5
860336,0.5
860337,0.5
860338,0.5
860339,0.5
860340,0.5
860341,0.5
860342,0.5
860343,0.5
860344,0.5
860345,0.5
860346,0.5
860347,0.5
860348,0.5
860349,0.5
860350,0.5
860351,0.5
860352,0.5
860353,0.5
860354,0.5
860355,0.5
860356,0.5
860357,0.5
860358,0.5
860359,0.5
860360,0.5
860361,0.5
860362,0.5
860363,0.5
860364,0.5
860365,0.5
860366,0.5
860367,0.5
860368,0.5
860369,0.5
860370,0.5
860371,0.5
860372,0.5
860373,0.5
860374,0.5
860375,0.5
860376,0.5
860377,0.5
860378,0.5
860379,0.5
860380,0.5
860381,0.5
860382,0.5
860383,0.5
860384,0.5
860385,0.5
860386,0.5
860387,0.5
860388,0.5
860389,0.5
860390,0.5
860391,0.5
860392,0.5
860393,0.5
860394,0.5
860395,0.5
860396,0.5
860397,0.5
860398,0.5
860399,0.5
860400,0.5
860401,0.5
860402,0.5
860403,0.5
860404,0.5
860405,0.5
860406,0.5
860407,0.5
860408,0.5
860409,0.5
860410,0.5
860411,0.5
860412,0.5
860413,0.5
860414,0.5
860415,0.5
860416,0.5
860417,0.5
860418,0.5
860419,0.5
860420,0.5
860421,0.5
860422,0.5
860423,0.5
860424,0.5
860425,0.5
860426,0.5
860427,0.5
860428,0.5
860429,0.5
860430,0.5
860431,0.5
860432,0.5
860433,0.5
860434,0.5
860435,0.5
860436,0.5
860437,0.5
860438,0.5
860439,0.5
860440,0.5
860441,0.5
860442,0.5
860443,0.5
860444,0.5
860445,0.5
860446,0.5
860447,0.5
860448,0.5
860449,0.5
860450,0.5
860451,0.5
860452,0.5
860453,0.5
860454,0.5
860455,0.5
860456,0.5
860457,0.5
860458,0.5
860459,0.5
860460,0.5
860461,0.5
860462,0.5
860463,0.5
860464,0.5
860465,0.5
860466,0.5
860467,0.5
860468,0.5
860469,0.5
860470,0.5
860471,0.5
860472,0.5
860473,0.5
860474,0.5
860475,0.5
860476,0.5
860477,0.5
860478,0.5
860479,0.5
860480,0.5
860481,0.5
860482,0.5
860483,0.5
860484,0.5
860485,0.5
860486,0.5
860487,0.5
860488,0.5
860489,0.5
860490,0.5
860491,0.5
860492,0.5
860493,0.5
860494,0.5
860495,0.5
860496,0.5
860497,0.5
860498,0.5
860499,0.5
860500,0.5
860501,0.5
860502,0.5
860503,0.5
860504,0.5
860505,0.5
860506,0.5
860507,0.5
860508,0.5
860509,0.5
860510,0.5
860511,0.5
860512,0.5
860513,0.5
860514,0.5
860515,0.5
860516,0.5
860517,0.5
860518,0.5
860519,0.5
860520,0.5
860521,0.5
860522,0.5
860523,0.5
860524,0.5
860525,0.5
860526,0.5
860527,0.5
860528,0.5
860529,0.5
860530,0.5
860531,0.5
860532,0.5
860533,0.5
860534,0.5
860535,0.5
860536,0.5
860537,0.5
860538,0.5
860539,0.5
860540,0.5
860541,0.5
860542,0.5
860543,0.5
860544,0.5
860545,0.5
860546,0.5
860547,0.5
860548,0.5
860549,0.5
860550,0.5
860551,0.5
860552,0.5
860553,0.5
860554,0.5
860555,0.5
860556,0.5
860557,0.5
860558,0.5
860559,0.5
860560,0.5
860561,0.5
860562,0.5
860563,0.5
860564,0.5
860565,0.5
860566,0.5
860567,0.5
860568,0.5
860569,0.5
860570,0.5
860571,0.5
860572,0.5
860573,0.5
860574,0.5
860575,0.5
860576,0.5
860577,0.5
860578,0.5
860579,0.5
860580,0.5
860581,0.5
860582,0.5
860583,0.5
860584,0.5
860585,0.5
860586,0.5
860587,0.5
860588,0.5
860589,0.5
860590,0.5
860591,0.5
860592,0.5
860593,0.5
860594,0.5
860595,0.5
860596,0.5
860597,0.5
860598,0.5
860599,0.5
860600,0.5
860601,0.5
860602,0.5
860603,0.5
860604,0.5
860605,0.5
860606,0.5
860607,0.5
860608,0.5
860609,0.5
860610,0.5
860611,0.5
860612,0.5
860613,0.5
860614,0.5
860615,0.5
860616,0.5
860617,0.5
860618,0.5
860619,0.5
860620,0.5
860621,0.5
860622,0.5
860623,0.5
860624,0.5
860625,0.5
860626,0.5
860627,0.5
860628,0.5
860629,0.5
860630,0.5
860631,0.5
860632,0.5
860633,0.5
860634,0.5
860635,0.5
860636,0.5
860637,0.5
860638,0.5
860639,0.5
860640,0.5
860641,0.5
860642,0.5
860643,0.5
860644,0.5
860645,0.5
860646,0.5
860647,0.5
860648,0.5
860649,0.5
860650,0.5
860651,0.5
860652,0.5
860653,0.5
860654,0.5
860655,0.5
860656,0.5
860657,0.5
860658,0.5
860659,0.5
860660,0.5
860661,0.5
860662,0.5
860663,0.5
860664,0.5
860665,0.5
860666,0.5
860667,0.5
860668,0.5
860669,0.5
860670,0.5
860671,0.5
860672,0.5
860673,0.5
860674,0.5
860675,0.5
860676,0.5
860677,0.5
860678,0.5
860679,0.5
860680,0.5
860681,0.5
860682,0.5
860683,0.5
860684,0.5
860685,0.5
860686,0.5
860687,0.5
860688,0.5
860689,0.5
860690,0.5
860691,0.5
860692,0.5
860693,0.5
860694,0.5
860695,0.5
860696,0.5
860697,0.5
860698,0.5
860699,0.5
860700,0.5
860701,0.5
860702,0.5
860703,0.5
860704,0.5
860705,0.5
860706,0.5
860707,0.5
860708,0.5
860709,0.5
860710,0.5
860711,0.5
860712,0.5
860713,0.5
860714,0.5
860715,0.5
860716,0.5
860717,0.5
860718,0.5
860719,0.5
860720,0.5
860721,0.5
860722,0.5
860723,0.5
860724,0.5
860725,0.5
860726,0.5
